Song ID,Song,Original Artist,Original Year,Track ID,Artist ID,Artist Name,Cover Genre,Popularity,Cover Date
14019,I Can't Help It (If I'm Still In Love With You),,0,TRDNGDW128F932630C,ARKHVV11187B991571,The Green Pajamas,['paisley underground'],8,2019
14019,I Can't Help It (If I'm Still In Love With You),,0,TRPFUXK128F9328E62,ARGMAUB1187FB3ABAC,Link Wray,"['cosmic american', 'garage rock', 'native american traditional', 'surf music', 'traditional blues']",40,1997
88753,Hell Awaits,,0,TRWEASH128F4259F7F,ARF0W6Z1187B9AC325,Cradle Of Filth,"['black metal', 'british black metal', 'gothic black metal', 'gothic metal', 'metal', 'symphonic black metal', 'symphonic metal']",49,2002
2958,My World Is Empty Without You (Live 2001),Mary Wells,1966,TRUFOPA128F423156D,ARUUP4L1187B9B72EB,Diamanda Galas,"['experimental', 'experimental vocal', 'industrial', 'laboratorio']",23,1998
2958,My World Is Empty Without You (Live 2001),,0,TRONYZX128F932D47D,ARGY93Y1187FB4E518,Margie Joseph,"['classic soul', 'southern soul']",20,1999
2958,My World Is Empty Without You (Live 2001),,0,TRWNDNW128F425FE7E,ARGMXEQ1187FB4A4E0,Barbara McNair,['northern soul'],14,2007
12853,Mama Tried (Album Version),,0,TRLXIFU128F1456EF4,AR08WH81187FB4308C,Merle Haggard And The Strangers,['bakersfield sound'],48,1972
20122,Days Of Wine And Roses,,0,TRZKSFM128F146E45A,ARS18KP1187B9A2D1E,Curtis Stigers,,42,2002
69536,Tombstone Shadow,Creedence Clearwater Revival,1969,TRVXMOR128F9315200,ARVAQTH1187FB3AF44,Southern Culture On The Skids,['psychobilly'],33,2007
69536,Tombstone Shadow,,0,TRUUXHZ128F931146F,ARDZQ5U1187B9ADEAE,John Fogerty,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'swamp rock']",50,2006
113702,Some Like It Hot,Marilyn Monroe,1953,TRGUENC128F9306198,ARNTK8X1187FB4DA6A,The Power Station,"['dance rock', 'new romantic', 'new wave', 'new wave pop']",36,1985
2422,Starman,,0,TRFTHZV128F423D12A,AR1HDG81187B9B3E57,Mates of State,"['kansas indie', 'lawrence ks indie']",25,2004
2422,Starman,,0,TRAWTPJ128EF345697,AROH0JN1187B98DDC9,Golden Smog,"['alternative country', 'roots rock', 'supergroup']",27,2007
2422,Starman,,0,TRZWYBR128F92C471B,ARGH3BJ1187FB4514D,John C. Reilly,['hollywood'],38,2007
63538,Break It To Me Gently,,0,TRBFPAA128F4269EFB,AREFVTN1187FB40ACA,Juice Newton,"['classic country pop', 'country dawn', 'country rock', 'soft rock']",49,1981
36269,Always Late (With Your Kisses),Lefty Frizzell,1950,TRCHYTQ128F935EC7E,AR2D7HC1187B9977A1,David Frizzell,"['arkansas country', 'classic country pop']",37,1983
3438,Rip It Up,,0,TRZYKTL128F9321F85,ARUAKBD1187B9A2114,Jimmy Barnes,['australian rock'],50,2000
3438,Rip It Up,,0,TRAMAEW128F92D84EF,ARIDBCA11F4C83D58D,Bill Haley & The Comets,"['rock-and-roll', 'rockabilly']",49,1949
3438,Rip It Up,,0,TRJLKLR128F934F7C8,AREZMPH11F4C83B364,Everly Brothers,"['adult standards', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",56,1958
13169,Keep On Moving,,0,TRWZCLI128F930CDE9,ARTIHCD1187FB4FC8D,Bunny Wailer,"['reggae', 'roots reggae']",45,1980
114363,Django,Vince Guaraldi Trio,1956,TRCQSRE128F9344C73,ARWGPQ91187FB5B8E1,John Lewis,,27,1960
3074,Help (Alternate Take),,0,TRXMYQZ128F425D55D,ARD34XJ1187FB41FB5,David Porter,['memphis soul'],14,1971
3074,Help (Alternate Take),,0,TRKIDRA128F1473B35,ARLG9UJ1187B9B6C67,Charles River Valley Boys,['banjo'],2,1966
29768,Raspberry Beret,Prince,1985,TRLCDGD128F42757A2,ARS8EAA1187FB52E62,Hindu Love Gods,['supergroup'],12,1990
29768,Raspberry Beret,,0,TRMMMQN128F4238509,ARJ3CTF1187B9A1F2E,Prince & The Revolution,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",68,1985
4267,Hello,Louis Armstrong,1964,TRRMTWC128F933BD6B,ARL3IIC1187FB394BD,Richard Clayderman,['easy listening'],58,1984
4267,Hello,,0,TRMQUIU128F4280B8A,ARV8WE01187FB4D356,Northern Kings,"['finnish power metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",27,2007
4267,Hello,,0,TRJBAYP128F93449DA,AR0HQE41187B9A28D3,Me First And The Gimme Gimmes,"['punk', 'ska', 'ska punk', 'skate punk']",47,2003
4267,Hello,,0,TRRUXAH128E078FECB,ARIK43K1187B9AE54C,Lionel Richie,"['disco', 'soft rock']",67,1983
2332,Boogie Chillun,John Lee Hooker,1965,TRFZSGM128F92DAB10,ARC6FHD1187B9B0CBA,Lonnie Pitchford,,1,1982
30981,Sweet Little Angel,,0,TRYCKET128F92DCF62,ARBZIBH1187B9AB75B,John Littlejohn,['chicago blues'],11,2000
53430,14 Years,Guns N' Roses,1991,TRHBUGB128F4236A46,ARRUNN21187B98D06F,Vaux,,13,2004
19756,Fame And Fortune,,0,TRGMHZG128F4271F00,ARXXK5G1187FB392EB,Mission Of Burma,"['alternative rock', 'boston rock', 'gbvfi', 'noise pop', 'post-hardcore', 'post-punk', 'punk']",30,1981
63101,It's Only A Paper Moon,Nat King Cole,1957,TRYITYU128F92E6AC4,ARJOH8M1187B991C62,Morgana King,['vocal jazz'],32,1958
63101,It's Only A Paper Moon,,0,TRJFUOU12903CF492F,ARYTJPJ1187FB4ABCC,Cliff Edwards (PAPer),['movie tunes'],39,1993
4681,Summertime,,0,TRLQGWL128F931BB98,ARN380K1187FB3791C,Joshua Redman,"['contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz saxophone', 'straight-ahead jazz']",39,1998
4681,Summertime,,0,TRRNGME128F930171A,ARCG7YI1187FB41374,McCoy Tyner Trio,"['contemporary post-bop', 'hard bop', 'jazz', 'jazz trio']",32,1991
4681,Summertime,,0,TRNSQGK128F426ED21,ARPUMHS1187FB442A2,Maureen McGovern,['bubblegum pop'],34,1989
4681,Summertime,,0,TRHIRDK128F425BAD2,AR5PEMD1187B99FABD,The Halibuts,['instrumental surf'],1,1996
4681,Summertime,,0,TRFWDOB128E0794AD1,AR7DO6G1187FB41056,Adam Faith,"['british invasion', 'rock-and-roll']",31,1960
4681,Summertime,,0,TRGYPVL128F149888E,ARCN61O1187B9ABBE8,Aaron Neville,,51,2003
4681,Summertime,,0,TRGFBXM128F42BA6B4,ARMUGNG1187B9B435B,The Twilight Singers,['new orleans indie'],24,2004
4681,Summertime,,0,TRAIEYL128F145F7A5,AR1LWLE1187FB3FBBC,The Three Sounds,"['hard bop', 'soul jazz']",32,1961
4681,Summertime,,0,TRTLXAO12903CEDA02,ARSC0U31187B9A835E,Jack McDuff,"['hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']",27,1990
4681,Summertime,,0,TRHIIZW12903CED302,AR772T41187B98E14F,The Hi-Lo's,['vocal harmony group'],12,1965
4681,Summertime,,0,TRYPXYZ128F1477461,ARS0MTS1187B9AABD5,Rick Wakeman,"['progressive rock', 'rock keyboard', 'symphonic rock']",38,1979
4681,Summertime,,0,TRRVWCO128F1453DC1,ARRIN1R1187B9B78FF,Westside Cartel,['chicano rap'],30,2009
4681,Summertime,,0,TRPEDVA128F427430C,ARF2QUN1187B9A7204,Trijntje Oosterhuis,"['dutch pop', 'dutch rock']",44,2003
4681,Summertime,,0,TRMVUFF128F92F6E20,ARZ1U241187FB58455,Fun Boy Three,"['new romantic', 'new wave', 'new wave pop', 'ska revival']",37,1982
4681,Summertime,,0,TRSOCJR128F9336DA9,ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,"['contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz vibraphone', 'mallet']",34,2008
4681,Summertime,,0,TRBAJIB128F1477E11,AR5GPWY1187FB52289,Booker T & The MG's,"['blues', 'classic soul', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul', 'traditional blues']",53,1966
4681,Summertime,,0,TRUGMCV128F42A833F,ARUN69Q1187B98E4D4,Patricia Barber,['contemporary vocal jazz'],29,1992
4681,Summertime,,0,TRWBPEN128F92E7976,ARPSJ6S1187B9A143A,Dakota Staton,['vocal jazz'],40,2004
4681,Summertime,,0,TRPBOIA128F9361001,ARMG0R21187FB3CB69,Leslie West,"['blues rock', 'electric blues', 'modern blues', 'southern rock']",26,2006
4681,Summertime,,0,TRNDSWR128E078DB0A,ARXHS9K1187B998593,Love Sculpture,['british blues'],17,1999
4681,Summertime,,0,TRXQZMV128E079493E,ARVJ09W1187B98F007,The Marcels,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",36,1990
4681,Summertime,,0,TRZAXHQ128F4289D59,ARCBIJY1187FB597E4,Lena Horne,"['harlem renaissance', 'torch song', 'vocal jazz']",35,1957
4681,Summertime,,0,TROULGP128F423772B,ART1P7T1187FB5B537,Susannah McCorkle,"['contemporary vocal jazz', 'vocal jazz']",31,1998
4681,Summertime,,0,TRXUDNU128F14A8E61,ARIJ60W1187FB4FB1A,Rahsaan Roland Kirk,"['contemporary post-bop', 'free jazz', 'jazz saxophone']",34,1995
4681,Summertime,,0,TRUIFQJ128F426BF96,ARJTAX61187FB40B19,Angélique Kidjo,"['afropop', 'beninese pop', 'world']",46,2001
4681,Summertime,,0,TREYVDH128F1464256,ARQL9SK1187FB41D84,Greg Osby,['jazz saxophone'],10,2003
4681,Summertime,,0,TREHJTV128F1477BC7,AREMGDO1187FB5C4A2,Scarlett Johansson,"['hollywood', 'nyc pop']",53,2006
4681,Summertime,,0,TROKTIG12903CEFA16,ARMK8RZ1187FB5132E,Duck Baker,['fingerstyle'],14,1980
7253,As Time Goes By,Dooley Wilson,1943,TRLSRDM128F4285C93,AR423PZ1187FB384B2,Tuck & Patti,,25,1988
7253,As Time Goes By,,0,TRBJRFT128F428F46E,ARGI5FG1187B9A1A70,Matt Dusk,['contemporary vocal jazz'],38,2006
7253,As Time Goes By,,0,TRWITZB128F931D844,ARC5GLV1187B9913AF,Lee Wiley,['torch song'],32,2016
7253,As Time Goes By,,0,TRXNJZG128F1490BCD,ARMYSP21187B98BDED,Adelaide Hall,"['cabaret', 'harlem renaissance', 'torch song']",19,2006
7253,As Time Goes By,,0,TRYQVDA128E0784464,ARVT7941187B9AEB48,Barry White,"['disco', 'quiet storm', 'soul']",62,1987
7253,As Time Goes By,,0,TRNFVYO128F933F13D,ARUUHS31187B9AF94D,Rudy Vallée,"['big band', 'british dance band', 'vaudeville', 'vintage jazz']",31,1956
7253,As Time Goes By,,0,TRXTKYM128F9325BFF,ARJVLV81187FB57CE3,The Flamingos,['doo-wop'],46,1959
7253,As Time Goes By,,0,TRSLCXZ128F4279D6A,AR0L55W1187B9B46FA,Barbara Dickson,['classic uk pop'],32,1984
7253,As Time Goes By,,0,TRMZARP128F42625B3,ARXOB9P1187B99101A,Steve Tyrell,,45,2001
11429,Many Rivers To Cross,Jimmy Cliff,1970,TRSFUWL12903CAC50D,AR5NU351187B9AE701,Sharleen Spiteri,['new wave pop'],19,2010
11429,Many Rivers To Cross,,0,TRIOEWO128EF34DE63,AR7EJ7P1187B98F28A,Martha Reeves,"['classic girl group', 'classic soul', 'motown', 'soul', 'southern soul']",53,2005
33716,Lay Down Your Weary Tune,Bob Dylan,1963,TRISABF128F92F2643,AR927SO1187FB5A62B,Tim O'brien,"['bluegrass', 'mandolin', 'progressive bluegrass']",35,2006
33716,Lay Down Your Weary Tune,,0,TRSSNWR128F427E11A,ARMG9NK1187B99155A,Fairport Convention,"['british folk', 'folk']",39,2018
5316,Over The Rainbow,Judy Garland,1939,TRMQTKA128F92FE2E0,ARL79DE1187FB38B72,Melody Gardot,"['contemporary vocal jazz', 'vocal jazz']",57,2009
5316,Over The Rainbow,,0,TRDFYMJ128F425C3D2,AR0JEOI1187B98B918,Erik Berglund,,20,2002
5316,Over The Rainbow,,0,TRQZZKG128F42756E7,ARI1U4H1187B9B23E7,Marusha,"['bubble trance', 'eurodance', 'happy hardcore']",32,2010
5316,Over The Rainbow,,0,TRYHQBY128F422258F,ARJC4N31187B9B2A21,The Innocence Mission,"['ambient folk', 'lancaster pa indie']",33,2004
5316,Over The Rainbow,,0,TRYPZIQ128F1497355,ARQB7KW1187B9A6C02,Eva Cassidy,['ectofolk'],54,1998
50794,Too Experienced,,0,TRZDQYV12903CB1C33,ARKW1KD1187FB5A542,The Bodysnatchers,"['ska', 'ska revival']",23,2009
74221,This Love (Album Version),Bob Marley & The Wailers,1978,TRGFUVB128F42374E1,ARZXYRK1187B99E432,John Stevens,['contemporary vocal jazz'],23,2005
74221,This Love (Album Version),,0,TRZHXFO128F9302A17,ARF5M7Q1187FB501E8,Maroon 5,['pop'],82,2002
9941,Kindhearted Woman Blues,Ralph McTell,1969,TRYTOUE128F426599B,ARO0QD41187FB3AB0A,Keb' Mo',"['acoustic blues', 'blues', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues']",47,1994
62404,Gonna Get Along Without Ya Now,Yolanda Garzón,1951,TRTYOSF128F9311DA8,AR04YSL1187B9A2D63,Patience & Prudence,"['classic girl group', 'deep adult standards']",37,2004
3414,Money,Pink Floyd,1973,TRNCPKJ128F931C3FF,AREUZEN1187FB48155,Kitty Margolis,,1,2001
3414,Money,,0,TRLYJQM128F14A8367,ART93VS1187FB5828A,Belgian Asociality,"['belgian hardcore', 'belgian metal', 'belgian new wave', 'belgian rock']",19,2006
3414,Money,,0,TRNCVRW128F14A837A,ART93VS1187FB5828A,Belgian Asociality,"['belgian hardcore', 'belgian metal', 'belgian new wave', 'belgian rock']",19,2006
3414,Money,,0,TRPVWSW128F145F926,ARQFJCF1187B98A1C6,Dan Reed Network,['funk rock'],21,1991
43772,O Come All Ye Faithful (Album Version),Nat King Cole,1962,TRVILOZ128F9301CCB,AR4LE591187FB3FCFB,Take 6,"['a cappella', 'christian a cappella', 'gospel']",35,1991
43772,O Come All Ye Faithful (Album Version),,0,TROCTEB128F148C513,ARVU2XO1187B9893DB,Donna Summer,"['disco', 'hi-nrg', 'new wave pop', 'soft rock']",60,1994
43772,O Come All Ye Faithful (Album Version),,0,TRWVWGY128F429A35F,ARK0VFZ1187FB4309B,Shirley Caesar,['gospel'],37,1986
43772,O Come All Ye Faithful (Album Version),,0,TREYSXY12903CBA5E3,AR358YS1187FB44A29,The Jordanaires,['country gospel'],52,2005
43772,O Come All Ye Faithful (Album Version),,0,TRQSEJD12903CAF4F9,ARXJJSN1187B98CB37,Bebe Winans,['gospel'],42,2003
43772,O Come All Ye Faithful (Album Version),,0,TRBUKPE128F14525FF,ARWDO1Y1187FB380D4,Faith Evans,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",62,2005
101771,Baby Blue Eyes,Johnny Burnette & The Rock 'N' Roll Trio,1956,TRDJRJU128F934E4B1,AR6TGZI1187FB442A4,Phantom Rockers,['psychobilly'],4,2006
13681,Blue Moon Of Kentucky,,0,TRIFWFS128F422F3D7,ARVAF5Q1187B9AF1CA,Bill Monroe and His Bluegrass Boys,"['bluegrass', 'bluegrass gospel', 'traditional country', 'yodeling']",32,1973
14903,Farmer John,The Premiers,1964,TRKUZLV128F421CC34,ARQNRTK1187B9B58F2,The Searchers,"['british invasion', 'rock-and-roll']",42,1963
44827,Santa Baby,Madonna,1987,TRLPXJV128F14525F8,ARWDO1Y1187FB380D4,Faith Evans,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",62,2005
44827,Santa Baby,,0,TRPPAGY128F9300A68,ARKLKPE1187FB521B3,Holly Cole,['contemporary vocal jazz'],26,2022
44827,Santa Baby,,0,TRARTMB128F93086B5,AR1F2QS1187FB374C0,Rupaul,"['diva house', 'strut']",53,1997
44827,Santa Baby,,0,TRDZYSN128F933D42C,AR92L3Q1187B996914,Eartha Kitt,"['torch song', 'vocal jazz']",53,1982
44827,Santa Baby,,0,TRUNRJY128F427E9F5,AR5DHN51187B9B9363,Macy Gray,['neo soul'],56,2003
5075,Down Here On The Ground (Live Album Version),,0,TRJOLYC128F427E0E7,ARWLT1T1187B99B4CC,Grant Green,"['jazz', 'jazz funk', 'jazz guitar']",41,1970
20084,Get Out Of Town,Ella Fitzgerald,1956,TRDOQQF128F92ECA15,ARCNW7U1187FB3B219,Jane Monheit,"['contemporary vocal jazz', 'vocal jazz']",40,2008
20084,Get Out Of Town,,0,TRDTCII128F92C57B0,ARUN69Q1187B98E4D4,Patricia Barber,['contemporary vocal jazz'],29,2008
16877,More Than This,,0,TRONFGH128F93085E4,AROOKC21187B9AE85C,Missy Higgins,"['australian indie', 'australian pop', 'australian rock']",46,2010
16877,More Than This,,0,TRSIZES128F1461591,ARHMYE81187FB52267,Charlie Hunter,['jazz guitar'],43,2001
8583,What I Did For Love (From 'A Chorus Line'),Grace Jones,1977,TRWEGNA128F427C9A4,ARYOGBC1187B9B87FA,Martine McCutcheon,['talent show'],23,2002
138,Sweet Jane,,0,TRQCURV128F930642F,ARJITOP1187FB4DFFD,Eater,,27,1993
138,Sweet Jane,,0,TRMBQNV128F426E8DD,ARMTVW61187B9B8802,Mott The Hoople,"['glam rock', 'protopunk']",43,1972
138,Sweet Jane,,0,TRCIMOK128F148D1E8,ARAUVWN1187B9A60BA,Lone Justice,"['country rock', 'cowpunk', 'heartland rock']",20,1999
97462,Tiger Feet,Mud,1990,TRSEHXR128F92D18E3,ARVTJAP1187FB4AA75,Showaddywaddy,['glam rock'],37,2011
11773,Addicted To Love,,0,TRDEWBL128F92E46EE,AR6001N1187B9A8632,Tina Turner,['soft rock'],67,1986
27894,All of You,Miles Davis,1957,TRBTVVU128F9336D9E,ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,"['contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz vibraphone', 'mallet']",34,2008
27894,All of You,,0,TRFVIML12903CF3A21,AR6LOVS1187B991C40,Karin Krog,['norwegian jazz'],17,2006
34468,Blue Moon,,0,TRZRJPO128F92EF9C8,ARVJ09W1187B98F007,The Marcels,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",36,1961
34468,Blue Moon,,0,TRBZQBS128F92E63E8,ARCBVD51187FB52E1D,Sha Na Na,,42,1971
34468,Blue Moon,,0,TRBEKMZ128F92D0D8C,ARVTJAP1187FB4AA75,Showaddywaddy,['glam rock'],37,1980
34468,Blue Moon,,0,TRNNSOD128F4251CC2,ARHTK7K1187FB3D91C,Billy Eckstine,"['swing', 'vocal jazz']",33,1994
34468,Blue Moon,,0,TRDKPFJ128F92F6666,ARX5FCX1187FB3F4CB,The Mavericks,['neo-traditional country'],47,1995
758,Solsbury Hill (Album Version),Peter Gabriel,1900,TRWZAHX128F92F5869,AR6W9AC1187B9930F0,Kyte,"['german indie', 'german indie pop', 'munich indie']",44,2008
97548,Holiday For Strings,,0,TRZRVXY128F4280B43,AR9HE9G1187FB59901,Spike Jones & His City Slickers,,18,2007
13251,When I Look In Your Eyes,,0,TRZVNAL128F425BF5F,AR5R1EG1187FB3E94F,Linda Eder,['show tunes'],30,1994
77049,Happy Talk,,0,TRIEIIA12903CC3162,AR97GOX1187FB4AB58,Captain Sensible,,27,2006
77049,Happy Talk,,0,TRHKUFE12903CAD525,ARLBIFO1187B9B122F,Juanita Hall,,5,1995
77049,Happy Talk,,0,TRKKBOS128F14B0AF3,ARPZYK91187FB3C5D8,Jad Fair & Daniel Johnston,"['alternative rock', 'anti-folk', 'countrygaze', 'lo-fi', 'melancholia', 'noise pop', 'outsider']",44,2001
77049,Happy Talk,,0,TRBHXEG128F147EC66,ARMV8QQ1187B989E86,Harpers Bizarre,['sunshine pop'],24,1967
29971,He was Really Sayin' Something,,0,TRPGIEG128F933D63A,AR31EL21187B98A723,The Velvelettes,"['classic girl group', 'motown']",36,2006
91661,Love Song,Tesla,1989,TRJKXEZ128F92E6861,ARQ32IT1187FB589D3,Sara Bareilles,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",62,2007
10825,I Don't Want To Talk About It (Album Version),,0,TRYXWPJ128C7196CF1,AR06B631187FB41C2C,Dina Carroll,['diva house'],31,1996
37372,Misirlou,Arthur Lyman,1958,TRDXCQJ128F425F315,ARIEF801187FB3EA37,Dick Dale and his Del-Tones,['surf music'],38,1992
74601,A Walk In The Black Forest,,0,TRYDUDF128F92F609D,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,"['easy listening', 'lounge']",52,1965
3145,Downtown,Rod Stewart,1996,TRVSYCG12903CF47B9,ARTFGZQ11C8A415109,Holly Cole Trio,,20,1990
3145,Downtown,,0,TRRTOYE128F92E9678,ARKNPAZ1187B98E925,Stacy Lattisaw,"['contemporary r&b', 'disco', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",34,1979
7430,Grow Old With Me,John Lennon,1984,TRPTUKH128F9317EC1,ARO7FVB1187B9A53D8,Mary Chapin Carpenter,"['classic country pop', 'country', 'country rock', 'ectofolk', 'folk', 'lilith', 'singer-songwriter']",46,1989
7430,Grow Old With Me,,0,TRSFHVV128F428C895,AR4ZYGI1187B995AA2,Postal Service,"['chamber pop', 'indie rock', 'indietronica', 'seattle indie']",52,2003
114420,Old Folks,,0,TRWGQEM128F14A1DA1,ARPSJ6S1187B9A143A,Dakota Staton,['vocal jazz'],40,1960
56259,One World (Not Three),The Police,1981,TRMLMNG12903CF2559,AR0DSOO1187B9B855E,Wailing Souls,"['reggae', 'roots reggae']",45,2008
77580,Ayo Technology,,0,TRWGTDH128F9314900,AR180HL1187FB51B75,Katerine,['greek indie'],20,2008
111371,Ave Maria,,0,TRSLDOD128F42ACFE6,ARCN61O1187B9ABBE8,Aaron Neville,,51,1991
117153,I Want Your Love  (2006 Remastered LP Version),,0,TRNUSCW128F424116A,AR6B5H61187FB3BEA7,Jody Watley,"['contemporary r&b', 'freestyle', 'minneapolis sound', 'new jack swing', 'quiet storm', 'urban contemporary']",36,2007
22786,Someday We'll All Be Free,,0,TRGFWBQ128F92F35DF,ARO0QD41187FB3AB0A,Keb' Mo',"['acoustic blues', 'blues', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues']",47,2004
47847,Broken Wings,Mr. Mister,1985,TRCRZDI128F92E3981,ARV8WE01187FB4D356,Northern Kings,"['finnish power metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",27,2007
111375,Mientras Mi Alma Sienta,Angela Carrasco,1983,TRNYRQY128F429F685,ARAUWNH1187B9B971A,Camilo Sesto,"['bolero', 'latin pop', 'ranchera']",63,1985
13025,Crazy,Van Morrison,1970,TRVDZRI128F4229987,ARP06GY1187B98B0F0,Yami Bolo,"['deep ragga', 'lovers rock', 'modern reggae', 'reggae', 'roots reggae']",33,2000
13025,Crazy,,0,TREGHKH12903CBD1AA,AR3L9E21187FB3F8E6,Alana Davis,['lilith'],19,1997
13025,Crazy,,0,TRSIIGM128F930EC04,ARXB7B21187B98BEF0,Marisela,"['latin pop', 'ranchera']",66,1998
13025,Crazy,,0,TRFQQPK128F146E472,ARS18KP1187B9A2D1E,Curtis Stigers,,42,2002
13025,Crazy,,0,TRFTEFD128F930C900,ARS1VBP1187B98DAA4,Four Bitchin' Babes,,3,1997
13025,Crazy,,0,TRYHXLA128F14642CF,ARAFPO71187B9BA100,Cassandra Wilson,"['contemporary vocal jazz', 'vocal jazz']",35,2003
5595,Cocaine (Live),Johnny Cash,1968,TRKKCJC12903CB915C,AR1MPEI1187B9ABB20,Nazareth,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",56,1980
30644,The Ten Commandments Of Love,,0,TRPKCHC128F1453DAE,AR15M8M1187FB3D21B,Moonglows,"['doo-wop', 'rhythm and blues']",30,2007
34637,Down in Virginia,Grace Victoria,2022,TRPORDG128F428A3D1,ARV9IHG1187B98B534,Magic Slim,"['acoustic blues', 'blues', 'electric blues']",33,2007
22286,Gentle On My Mind (Album Version),,0,TRNFITT128F92FBF6F,ARF1GSC1187B9BA57A,John Hartford,"['banjo', 'bluegrass', 'progressive bluegrass']",35,1967
62094,Last Night I Had A Dream (LP Version),Patto,2017,TRFHERJ128F14A5363,AROARLJ1187B9A1C88,Fanny,"['colombian pop', 'latin pop', 'reggaeton']",57,2002
4728,My Heart Will Go On,Céline Dion,1997,TRAJKQZ128F1465490,ARCLYBR1187FB53913,Neal Schon,"['instrumental rock', 'metal guitar']",29,2001
4728,My Heart Will Go On,,0,TRBNKRF128F428F993,ARVE27Q1187B9B740A,James Galway,['classical flute'],40,1976
4728,My Heart Will Go On,,0,TRLYGCU128F425C3CF,AR0JEOI1187B98B918,Erik Berglund,,20,2002
23164,King Of Pain,,0,TRDCCQL12903CF26BF,ARTRZBZ1187FB5698A,Tarrus Riley,"['dancehall', 'lovers rock']",53,2008
23164,King Of Pain,,0,TRMWFCA128F425EB8C,ARBYA1N1187B98F5A1,Mudvayne,"['alternative metal', 'industrial metal', 'nu metal', 'rap metal']",58,2007
1220,Time,The Zombies,1968,TRABVTX12903CBF9BF,ARZU03P1187B99BF26,Pangaea,"['classic dubstep', 'float house', 'footwork', 'future garage', 'uk bass']",32,2009
1220,Time,,0,TRADKYD128F4286CB0,ARN66LC1187B9A8E8B,Shadow Gallery,['progressive metal'],18,1995
4012,Hit the Road Jack,Big Youth,2014,TRKDFIS128F9360FED,ARMG0R21187FB3CB69,Leslie West,"['blues rock', 'electric blues', 'modern blues', 'southern rock']",26,2006
4012,Hit the Road Jack,,0,TRGBLZK128F92E89B9,ARBO2QI1187FB4844D,Bill Wyman's Rhythm Kings,['british blues'],21,2004
4012,Hit the Road Jack,,0,TRKGDTF128F92D9478,ARAOPEF1187B995099,Percy Mayfield,"['jazz blues', 'rhythm and blues']",25,2005
74308,Anima Mia,Cugini Di Campagna,1997,TRHRPET12903CFFE29,ARNWICR1187B9AEF1D,I Cugini Di Campagna,['classic italian pop'],23,2000
19075,Stephanie Says,The Velvet Underground,1985,TRPQFSY12903CE9568,AR2VQRU1187FB4F6B4,Lady & Bird,['twee pop'],22,2003
35591,Rocky Road Blues,Bill Monroe & His Blue Grass Boys,1945,TRFHCTI128F931B121,ARMZZ901187B99A3D7,Ronnie Self,"['rock-and-roll', 'rockabilly', 'traditional rockabilly']",23,1955
43997,Chattanooga Choo Choo,Glenn Miller,1939,TRWMUGG128F428A219,ARY8LJ11187FB4019B,Floyd Cramer,"['easy listening', 'honky-tonk piano', 'nashville sound']",36,1995
43997,Chattanooga Choo Choo,,0,TRVDYHF12903CC3433,ARMV8QQ1187B989E86,Harpers Bizarre,['sunshine pop'],24,1967
9350,Spring Can Really Hang You Up The Most,,0,TRUOCIH128F42560BF,ARAFPO71187B9BA100,Cassandra Wilson,"['contemporary vocal jazz', 'vocal jazz']",35,2008
1392,Let's Dance (Album Version),,0,TRWZFHC128F425EC09,AR36FFP1187B9926D7,Silicon Teens,['synthpop'],13,1980
12133,Knowledge,,0,TRDIWUN12903CB02F6,ARWLV931187B9B0F5A,Evergreen Terrace,"['melodic metalcore', 'metalcore']",31,2000
12133,Knowledge,,0,TREMQVY12903CD4437,ARBIECI11F4C845BBC,The Aquabats,"['ska', 'ska punk']",38,1997
12133,Knowledge,,0,TRYXKWP128F4289F44,ARWXRV91187B9AF9B9,Millencolin,"['pop punk', 'punk', 'skate punk']",51,2001
