Song ID,Song,Original Artist,Original Year,Track ID,Artist ID,Artist Name,Cover Genre,Popularity,Cover Date
35191,I'll Be There (If You Ever Want Me),,,TRIOZQM128F42AC55B,ARF3GX71187FB3EB66,Martina McBride,"['contemporary country', 'country', 'country dawn', 'country road']",54,
35191,I'll Be There (If You Ever Want Me),,,TREFPLZ128F9308BD5,ARBU6D71187B9B5319,Gatemouth Brown,"['blues', 'memphis blues', 'texas blues', 'traditional blues']",30,
27713,Too Many Fish In The Sea,['The Marvelettes'],1984-01-01,TRXHMBH128F931F7AB,AR3O4111187B9B7816,The Marvelettes,"['classic girl group', 'classic soul', 'motown', 'soul', 'southern soul']",48,1984-01-01
27713,Too Many Fish In The Sea,,,TRZOFPC128F932B15D,AR5U3SR1187FB43925,Gwen Guthrie,"['disco', 'post-disco']",34,
27713,Too Many Fish In The Sea,,,TRHUCUS12903D083E3,AR70CDT1187FB5796F,The Tremeloes,"['beatlesque', 'british invasion']",37,
27713,Too Many Fish In The Sea,,,TRHDHXE128F1473A54,ARSYOWS1187FB41157,The Rascals,[],35,
74308,Anima Mia,['Cugini Di Campagna'],1997-01-01,TRHRPET12903CFFE29,ARNWICR1187B9AEF1D,I Cugini Di Campagna,['classic italian pop'],23,2000
74308,Anima Mia,,,TRPDKBH128F92E17D9,AREPU3F1187FB4E9CC,Frida,[],62,
39957,Hills Of Shiloh/Faithless Love,['Bernadette Peters'],1996-01-01,TRUHBHE128F14576E7,ARZ6AD91187FB4D2BA,Bernadette Peters,"['broadway', 'hollywood', 'show tunes', 'vintage broadway']",35,1996-01-01
39957,Hills Of Shiloh/Faithless Love,,,TRVICCH128F4258226,ARWW0KV1187FB551A6,Linda Ronstadt,"['country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",59,
39957,Hills Of Shiloh/Faithless Love,,,TRQAOJK128F4238566,ARMD3HR1187FB41E42,J.D. Souther,"['country rock', 'singer-songwriter']",35,
19075,Stephanie Says,['The Velvet Underground'],1985-02-02,TRPQFSY12903CE9568,AR2VQRU1187FB4F6B4,Lady & Bird,['twee pop'],22,2003-09-29
19075,Stephanie Says,,,TRDUVUH128F146BA65,ARBFQ7L1187B9ACD48,The Velvet Underground,"['alternative rock', 'melancholia', 'permanent wave', 'protopunk', 'rock']",60,1985-02-02
35591,Rocky Road Blues,['Bill Monroe & His Blue Grass Boys'],1945,TRFHCTI128F931B121,ARMZZ901187B99A3D7,Ronnie Self,"['rock-and-roll', 'rockabilly', 'traditional rockabilly']",23,1955
35591,Rocky Road Blues,,,TRCXGDF128F14894D1,AR5E44Z1187B9A1D74,Dwight Yoakam,"['bakersfield sound', 'country', 'country rock']",55,1985-12-31
35591,Rocky Road Blues,,,TRXLKWJ128F42577C3,AR25G5E1187B9911A8,Gene Vincent,"['rock-and-roll', 'rockabilly']",33,1990-09-25
43997,Chattanooga Choo Choo,['Glenn Miller'],1939,TRWMUGG128F428A219,ARY8LJ11187FB4019B,Floyd Cramer,"['easy listening', 'honky-tonk piano', 'nashville sound']",36,1995
43997,Chattanooga Choo Choo,,,TRVDYHF12903CC3433,ARMV8QQ1187B989E86,Harpers Bizarre,['sunshine pop'],24,1967
9350,Spring Can Really Hang You Up The Most,['Ella Fitzgerald'],1989-06-20,TRWBNJM128F424DA2D,ARXPE571187FB4AFD0,Rickie Lee Jones,"['folk', 'singer-songwriter']",42,1991-01-01
9350,Spring Can Really Hang You Up The Most,,,TRUOCIH128F42560BF,ARAFPO71187B9BA100,Cassandra Wilson,"['contemporary vocal jazz', 'vocal jazz']",35,2008-01-01
9350,Spring Can Really Hang You Up The Most,,,TRZPPVT128F4273D7F,ARTIU041187FB4D00E,Lou Rawls,"['classic soul', 'disco', 'motown', 'philly soul', 'quiet storm', 'soul', 'soul blues']",48,
9350,Spring Can Really Hang You Up The Most,,,TRDDLMB128F428D270,ARGVVIP1187FB413D9,Irene Kral,['deep vocal jazz'],38,1975
9350,Spring Can Really Hang You Up The Most,,,TRAHDBM128F423778D,ARFJZRY1187FB3C85E,Bette Midler,"['adult standards', 'new wave pop', 'soft rock']",55,
1392,Let's Dance (Album Version),['Benny Goodman'],1928,TRDEHOH128F42378BC,ARMKODX11F50C4BD1B,The Ramones,"['alternative rock', 'early us punk', 'permanent wave', 'punk', 'rock']",64,
1392,Let's Dance (Album Version),,,TRWZFHC128F425EC09,AR36FFP1187B9926D7,Silicon Teens,['synthpop'],13,1980
12133,Knowledge,['Operation Ivy'],1989,TRUOSUO128F429CDC2,ARCP84R1187B991789,Even In Blackouts,"['acoustic punk', 'power-pop punk']",4,
12133,Knowledge,,,TRMMFAR128F42986F7,ARXANMY1187B9AEFDA,Operation Ivy,"['hardcore punk', 'punk', 'ska', 'ska punk', 'skate punk']",46,1989
12133,Knowledge,,,TRDIWUN12903CB02F6,ARWLV931187B9B0F5A,Evergreen Terrace,"['melodic metalcore', 'metalcore']",31,2000-02-16
12133,Knowledge,,,TREMQVY12903CD4437,ARBIECI11F4C845BBC,The Aquabats,"['ska', 'ska punk']",38,1997-08-26
12133,Knowledge,,,TRYXKWP128F4289F44,ARWXRV91187B9AF9B9,Millencolin,"['pop punk', 'punk', 'skate punk']",51,2001
52947,Een Nacht Alleen,['Starkoo'],2007,TRPHCPB128F14A8302,ARCOEN91187B98B069,Mama's Jasje,"['belgian rock', 'classic belgian pop']",32,
52947,Een Nacht Alleen,,,TRUKQQD128F930BA6E,ARCB4BL1187B991185,Doe Maar,"['dutch cabaret', 'dutch pop', 'dutch rock', 'nederpop', 'nederreggae']",47,
156,In The Ghetto,['Eric B. & Rakim'],1990-06-29,TRIBCVJ128E0791828,ARCBIPV1187B9AC2D1,The Cranberries,"['irish rock', 'pop rock', 'rock']",71,2001-12-01
156,In The Ghetto,,,TRMORJJ128F42ACC30,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,"['alternative rock', 'chamber pop', 'permanent wave', 'singer-songwriter']",59,2020-08-26
156,In The Ghetto,,,TRQYHMO128F42679DC,AR0SRVL1187B98A9C3,Mac Davis,"['classic country pop', 'country rock']",36,1971-05-10
156,In The Ghetto,,,TRHYIAS128F4259FE1,AR59PQG1187B9A7228,Paul Young,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",55,2006
156,In The Ghetto,,,TRDWHKA128F92C24AC,ARYJSY01187B9B7C65,Dolly Parton,"['classic country pop', 'country', 'country dawn']",69,
156,In The Ghetto,,,TRKSPRX128F425B357,ARULZ741187B9AD2EF,Elvis Presley,"['rock-and-roll', 'rockabilly']",75,
156,In The Ghetto,,,TRFZLYF12903CCB7CE,ARK92GL1187B9A0FE0,Susan Cadogan,"['early reggae', 'lovers rock', 'rocksteady']",28,
27061,Bring It To Jerome (1996 Digital Remaster),['Bo Diddley'],1958-01-01,TRSGYFU128F146B137,AR1IA8J1187B991EDF,Manfred Mann,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",51,
27061,Bring It To Jerome (1996 Digital Remaster),,,TRJAMLN128F931FD8A,AR27AEB1187B98D39D,Bo Diddley,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'rock-and-roll', 'rockabilly', 'traditional blues']",43,1958-01-01
27061,Bring It To Jerome (1996 Digital Remaster),,,TRXCSWD128F42916CD,ARU4XKG1187B9B9AF3,Stack Waddy,"['proto-metal', 'psychedelic blues-rock']",10,1971
115525,Take Everything,['Mazzy Star'],1996-10-29,TRHKVKQ128F9346507,ARG6AM01187B98A91B,Greg Laswell,['acoustic pop'],41,2009-01-01
115525,Take Everything,,,TRZGSRL128E0781A4C,ARKKNHS1187B9A3B49,Mazzy Star,"['dream pop', 'melancholia', 'shoegaze', 'slowcore']",65,1996-10-29
8669,A Little Respect (Avantara Remix Radio Edit),['Erasure'],1988-05-15,TRYYOQU128F9333B2F,ARIPXFO1187B9ACFF9,Erasure,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",59,1988-05-15
8669,A Little Respect (Avantara Remix Radio Edit),,,TRCXMLR12903CF9FEF,AR07KSC1187B9BA606,Wheatus,['pop rock'],61,1999-02-15
3338,I'll Keep It With Mine,['Nico'],1967-03-12,TRMSBIM128F145E2D8,AR9FKRD1187B9B73D4,Marianne Faithfull,"['british invasion', 'folk', 'singer-songwriter']",47,
3338,I'll Keep It With Mine,,,TRHCUWD128F4236E20,AR5P2UW1187FB3C1B6,Judy Collins and Eric Andersen,[],51,
48538,And I Am Telling You I'm Not Going,['Shirley Murdock'],1988-05-31,TRQYHYW128F931E8A6,ARL1UP81187FB3E951,Jennifer Holliday / Sheryl Lee Ralph / Loretta Devine / Deborah Burrell / The Company,[],29,
48538,And I Am Telling You I'm Not Going,,,TRCPSBG128E0786FE0,ARLSW1V1187FB38523,Shirley Murdock,"['contemporary r&b', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",34,1988-05-31
48538,And I Am Telling You I'm Not Going,,,TRIUMKZ12903CC6E73,ARL7ZBN1187FB479CA,Bianca Ryan,[],31,2006-11-14
10745,For All We Know,['Paul Desmond'],1959,TRGIKGQ12903CE3EF2,ARUH8GA1187B9B34D4,Frankie Valli,"['adult standards', 'bubblegum pop', 'lounge', 'rock-and-roll']",60,1968
10745,For All We Know,,,TRBMMMQ128F933547F,AREUZEN1187FB48155,Kitty Margolis,[],1,1997-06-16
10745,For All We Know,,,TRBGZSL128F421C09E,ARQTWQP1187FB5A3FB,Will Downing,"['contemporary r&b', 'neo soul', 'quiet storm', 'smooth soul', 'urban contemporary']",37,1991-01-01
10745,For All We Know,,,TRPRSGN128F146EF6E,ARIPNPE1187FB3EE18,Roberta Flack & Donny Hathaway,"['adult standards', 'classic soul', 'disco', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",59,1972
10745,For All We Know,,,TRZQTEC12903CB3A7E,AREZWC61187FB52DCF,Johnny Nash,[],52,2011-03-01
10745,For All We Know,,,TRNZWKV12903CC450C,ARXOB9P1187B99101A,Steve Tyrell,[],45,1999-09-10
10745,For All We Know,,,TREJIEM128F424CD37,AR6Q4T91187B995616,Sonny Rollins,"['bebop', 'contemporary post-bop', 'jazz', 'jazz saxophone']",47,1989
10745,For All We Know,,,TRHFSMG128F93020FD,ARAC3XF1187FB368E7,Silje Nergaard,"['contemporary vocal jazz', 'norwegian jazz']",36,2000-01-01
10745,For All We Know,,,TRJRMKU128F428AEBA,AR8HI8C1187B9B31F6,Ruben Studdard,"['contemporary r&b', 'gospel r&b', 'r&b']",41,2003-08-22
10745,For All We Know,,,TRBAVNX128F930C861,AR4JY8V1187B98A62F,Ann Hampton Callaway,['contemporary vocal jazz'],34,2002-02-12
10745,For All We Know,,,TRSXKIK128F424B831,ARQ6PLP1187FB468E3,Robin McKelle,"['contemporary vocal jazz', 'jazz pop']",26,2021-10-01
10745,For All We Know,,,TRXGQNC12903CA97DE,ARCJT7I1187B99F56F,June Christy,"['cool jazz', 'torch song']",41,1956-07-30
11194,How Can I Tell You,['Yusuf / Cat Stevens'],1971-10-01,TRNJZJL128F932A90C,ARJ3GS61187B9A15C0,Gabriella Cilmi,"['australian pop', 'australian r&b']",42,
11194,How Can I Tell You,,,TRMOPPK128F92E2D81,ARVHQNN1187B9B9FA3,Cat Stevens,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",67,1971-10-01
98851,The Black Hit of Space,['The Hidden Variable'],2000-02-14,TRROHVD128F932DCFA,ARPJCA51187B9B8F5E,Sarah Nixey,[],2,2007
98851,The Black Hit of Space,,,TRDKUJJ128E07816FE,AR049S81187B9AE8A5,The Human League,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']",59,
1350,I'm Your Puppet (2006 Remastered LP Version),['James & Bobby Purify'],1962,TRORWVH128F14A2AC3,AR426001187FB3F2A1,Sam & Dave,"['classic soul', 'memphis soul', 'soul', 'southern soul']",56,
1350,I'm Your Puppet (2006 Remastered LP Version),,,TRYPALH12903CB140E,ARALUUG1187FB58696,Irma Thomas,"['classic soul', 'louisiana blues', 'new orleans blues', 'new orleans soul', 'southern soul']",45,
1350,I'm Your Puppet (2006 Remastered LP Version),,,TRENJNM128F429D179,ARMJAGH1187FB546F3,The Box Tops,"['bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'psychedelic rock', 'rock-and-roll']",50,
1350,I'm Your Puppet (2006 Remastered LP Version),,,TRRUGEC128F92F0728,ARX4PJ61187FB4F84B,James & Bobby Purify,"['classic soul', 'northern soul', 'southern soul']",38,
1017,I Wish (Album Version),['Stevie Wonder'],1976-09-28,TRTVOIM128F1492731,ARIQTWA1187FB3DDFC,Patti LaBelle,"['contemporary r&b', 'philly soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",49,2006-10-20
1017,I Wish (Album Version),,,TRQIBCC128F428B557,AR423PZ1187FB384B2,Tuck & Patti,[],25,1991
1017,I Wish (Album Version),,,TRWSZIO128F1468935,ARY9PAU1187B98F645,Najee,"['quiet storm', 'smooth jazz', 'smooth saxophone']",41,1995-01-01
1017,I Wish (Album Version),,,TRFJEGS128F42836B3,ARFWL8S1187B9B4B44,Céline Dion,['canadian pop'],71,2004-06-14
1017,I Wish (Album Version),,,TRIWUTR128F4277F29,ARY71Q01187B9B6BF6,Tok Tok Tok,"['contemporary vocal jazz', 'jazz pop']",36,2005-01-17
40843,Little Fighter,['White Lion'],1989,TRIWWOU128F426643C,ARORX9K1187FB3DC3F,White Lion,"['album rock', 'glam metal', 'hard rock']",48,1987
40843,Little Fighter,,,TRVWBKJ128F429B2DE,ARGI23E1187B9B0F91,Death By Stereo,"['melodic hardcore', 'skate punk']",27,2000
67735,E lucevan le stelle,['Giuseppe Di Stefano'],1952-02-24,TRCKNOY128F1452BD0,ARV481W1187FB38CD9,Andrea Bocelli,"['classical tenor', 'italian tenor', 'operatic pop']",66,
67735,E lucevan le stelle,,,TRZLRFU128F9316697,ARK36B71187FB589D2,Paul Potts,['operatic pop'],30,
67735,E lucevan le stelle,,,TROPSEM128F428BBA3,ARBM4TC1187FB5CE98,Natalie Cole & Peabo Bryson,"['adult standards', 'disco', 'quiet storm', 'soul', 'vocal jazz']",60,
67735,E lucevan le stelle,,,TRVCJDP128F426AEDB,ARP66UI1187FB5CA45,Benny Goodman Quartet,"['adult standards', 'big band', 'jazz clarinet', 'jazz quartet', 'swing']",34,
67735,E lucevan le stelle,,,TRJSOQR12903CC459E,AR2G8SU1187FB4A871,James Carter,"['pop dance', 'uk dance']",65,
67735,E lucevan le stelle,,,TRJZULZ12903CF3070,ARVL4NX1187B998181,Chet Baker,"['cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",62,
62596,Don't Cha,['INXS'],1982-10-16,TRFNRQK128F147A04E,AR0DVRJ1187B98CBF5,The Pussycat Dolls,"['dance pop', 'girl group', 'pop']",66,
62596,Don't Cha,,,TRECWLZ12903CADA5E,ARZFFUN1241B9CE859,Across The Universe,[],0,
54361,Waiting Room,['Genesis'],1974-11-18,TRRJOVA128F9320B1C,ARWS2GP1187FB4CCD2,Atom And His Package,"['electropowerpop', 'geek rock', 'one-person band']",17,1997-01-02
54361,Waiting Room,,,TRLXSLO128F92E6353,ARYCGI21187B9AEACC,Wildhearts,[],11,
57941,Final Solution,['Peter Murphy'],1986,TRXDNAS128F423ED56,ARZKI361187B98F5B1,Peter Murphy,"['gothic rock', 'new romantic', 'new wave', 'solo wave', 'synthpop']",42,1985-11-29
57941,Final Solution,,,TRYVBSF12903CF8A32,ARBKEA91187B98CE1F,Claw Hammer,[],1,2012-02-14
4103,Runaway,['Bon Jovi'],1984-01-01,TREMIEM128F9343FA3,AR0HQE41187B9A28D3,Me First And The Gimme Gimmes,"['punk', 'ska', 'ska punk', 'skate punk']",47,2001-03-20
4103,Runaway,,,TRFMRWY128F92F9941,ARIVQGT11E2835D996,Rhythms Del Mundo feat. Eros Ramazzotti / Eros Ramazzotti,[],19,
4103,Runaway,,,TROGUEF128F4263022,ARNSS0D1187FB52AAD,Traveling Wilburys,"['album rock', 'beatlesque', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'supergroup']",56,2007-06-11
4103,Runaway,,,TRSRKTF128F42874C5,AR40GVR1187B9B6C87,Del Shannon,"['doo-wop', 'rock-and-roll', 'rockabilly']",45,1961-01-01
4103,Runaway,,,TRIDUNO128F147B5AC,ARA1UU51187FB5A70B,The Misfits,"['horror punk', 'new jersey hardcore', 'new jersey punk', 'punk']",62,
4103,Runaway,,,TRKSGVN128F145E40E,AROCBZZ11E2835D652,Small Faces,"['british blues', 'british invasion', 'protopunk']",41,1967-06-02
4103,Runaway,,,TRCJGNA128E078F797,ARHRC7V1187FB4D274,Gary Allan,"['contemporary country', 'country', 'country road']",55,1999-10-19
4103,Runaway,,,TRUSBBZ128F92EF8EC,ARNUDX41187FB3DBE0,Blood For Blood,"['boston hardcore', 'boston punk', 'hardcore']",32,2004-06-22
53186,Tell Me Why,['The Beatles'],1964-07-10,TRAQAAY128F93272C6,ARKI18W1187FB59D6D,The Four Aces,"['adult standards', 'doo-wop', 'easy listening', 'vocal harmony group']",35,1993-09-28
53186,Tell Me Why,,,TRMVGCJ128F4265C20,ARVTPMZ1187FB44AEB,Bobby Vinton,"['adult standards', 'bubblegum pop', 'doo-wop', 'easy listening', 'rock-and-roll', 'rockabilly']",48,1962
53186,Tell Me Why,,,TRUIAIP128F92FC64A,AR8LA5Y1187B98D9E2,Eddie Fisher,"['adult standards', 'easy listening']",30,2001-07-10
6715,The Shadow Of Your Smile,['Wes Montgomery'],1965-01-01,TRGEYQK128F146633B,ARXUG3L1187B9A8DBC,Earl Klugh,"['jazz guitar', 'smooth jazz']",45,1992-01-01
6715,The Shadow Of Your Smile,,,TRTXLJI128F1461566,ARJMSZK1187FB4C963,David McCallum,[],34,1967-01-01
6715,The Shadow Of Your Smile,,,TROSODX128F92F60AE,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,"['easy listening', 'lounge']",52,1966-05-09
6715,The Shadow Of Your Smile,,,TRXLDWH128F42374E9,ARZXYRK1187B99E432,John Stevens,['contemporary vocal jazz'],23,
6715,The Shadow Of Your Smile,,,TRXRTMR128F4255632,ARHVQU31187B9B7623,Mary Wells,"['classic soul', 'motown', 'soul', 'southern soul']",48,
6715,The Shadow Of Your Smile,,,TRADPTG128F1498891,ARCN61O1187B9ABBE8,Aaron Neville,[],51,2003-01-01
6715,The Shadow Of Your Smile,,,TRGFASS128F931B0F4,AR08PJH1187FB3F359,Oliver Nelson,['scandipop'],48,1966-01-01
6715,The Shadow Of Your Smile,,,TRAAOJS128F425FE86,ARGMXEQ1187FB4A4E0,Barbara McNair,['northern soul'],14,
6715,The Shadow Of Your Smile,,,TRDDQSW128F933BD6F,ARL3IIC1187FB394BD,Richard Clayderman,['easy listening'],58,
6715,The Shadow Of Your Smile,,,TRINHID128F14A267C,ARG5PPW1187FB41119,Eddie Harris,"['instrumental soul', 'jazz funk', 'soul jazz']",30,
62510,Electricity (2003 Digital Remaster),['Orchestral Manoeuvres In The Dark'],1980-02-22,TRFGTCZ128F14641CB,ARUY6971187FB3AB45,Orchestral Manoeuvres In The Dark,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",58,1980-02-22
62510,Electricity (2003 Digital Remaster),,,TRDXFVA128F424B896,AR7MC4I1187FB50B54,Apoptygma Berzerk,"['dark wave', 'ebm', 'electro-industrial', 'futurepop', 'industrial metal', 'industrial rock']",35,1998
94740,Downfall Of Christ (originally By Merauder),['Merauder'],2007-08-24,TRIJIDA12903D01B00,ARIMKO91187FB37DCE,Heaven Shall Burn,"['german melodeath', 'german metalcore', 'melodic death metal', 'melodic metalcore', 'metalcore']",44,
94740,Downfall Of Christ (originally By Merauder),,,TRSIBCY12903CF43EE,ARWPYK71187B9949E5,Merauder,"['hardcore', 'nyhc']",25,2007-08-24
14374,It's Raining Men (Radio Edit),['The Weather Girls'],1982,TRKIQAJ128F92DF680,ARUSL5J1187B9A16EA,Geri Halliwell,"['bubblegum dance', 'europop', 'talent show']",42,2001
14374,It's Raining Men (Radio Edit),,,TRGHUBA128F92DA579,ARYGXFS1187FB5C3C7,The Weather Girls,"['disco', 'hi-nrg']",51,1981
19496,Gin and Juice,['Snoop Dogg'],1993-11-23,TRUXMYN12903CA4367,ARE4SXN1187FB38701,The Gourds,"['alternative country', 'classic texas country']",34,2001-01-01
19496,Gin and Juice,,,TRVRBMO128F427D414,ARCX63A1187B98E254,Jeremy Warmsley,['british singer-songwriter'],14,
19496,Gin and Juice,,,TRHZXBT128F92E1F7E,ARPXABO1187FB4D15F,2Pac,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",77,
544,So What,"['Miles Davis', 'John Coltrane', 'Cannonball Adderley', 'Bill Evans']",1959-08-17,TRBNWBD12903CB4F42,ARQUCMB1187FB4D3B2,Anti-Nowhere League,"['hardcore punk', 'oi', 'uk82']",28,1990-01-01
544,So What,,,TRJLKGL128F147CC99,ART5MUE1187B98C961,Metallica,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",79,1991-08-12
27614,Lonely Street,"['Patsy Cline', 'The Jordanaires']",1962,TRRLJJH12903CDF0F8,ARA7YDA1187B9A5776,Patsy Cline,"['country', 'nashville sound']",56,1962
27614,Lonely Street,,,TRRIHYR128F92D3298,ARPAB1I1187B9AD8E4,The Everly Brothers,"['adult standards', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",56,1963
27614,Lonely Street,,,TRABLOM128F426BE8A,ARUF71J1187FB511C1,Boots Randolph,['nashville sound'],25,1963
27614,Lonely Street,,,TRTJQGV128F92FEA41,AR7CCCC1187FB578FF,Don Gibson,['nashville sound'],39,1960-04-22
27614,Lonely Street,,,TRDWVBK12903CAA961,ARXSPYZ1187B98972A,Carl Belew,"['classic country pop', 'classic oklahoma country', 'nashville sound']",16,1966
27614,Lonely Street,,,TREPETZ128F4235464,AR9VCSR1187B9B879E,Emmylou Harris,"['country rock', 'folk', 'lilith', 'melancholia', 'singer-songwriter']",57,1988
27614,Lonely Street,,,TREDYHL128F9306429,ARKMSNH1187FB44DEB,Johnny Tillotson,"['doo-wop', 'merseybeat', 'nashville sound', 'rock-and-roll']",41,1962-01-01
27614,Lonely Street,,,TRJVGKB128F9313DE1,AR25G5E1187B9911A8,Gene Vincent,"['rock-and-roll', 'rockabilly']",33,1994-01-18
19361,Diana,['Paul Anka'],1959-01-02,TRUVNPS128F9301A09,AR8NKGL1187B98F57A,Mud,"['alternative metal', 'industrial metal', 'nu metal', 'rap metal']",58,1990-05-08
19361,Diana,,,TRVBBYC12903CDFB24,AR65T9K1187FB3842E,Paul Anka,"['adult standards', 'canadian pop', 'easy listening', 'rock-and-roll']",58,1959-01-02
19361,Diana,,,TRZFLFI128E0790D40,ARQT15C1187FB401DD,The Heptones,"['dub', 'reggae', 'rocksteady', 'roots reggae']",40,2010-06-01
19361,Diana,,,TRCGLLE128F147EE9E,ARE5F2F1187B9AB7E9,The Mar-Keys,"['instrumental soul', 'memphis soul', 'southern soul']",30,1961
19361,Diana,,,TREMIWQ12903CCF9CE,AR5MJOG1187FB382DF,Frankie Lymon And The Teenagers,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",30,2018-06-25
3915,Angel,['Bonnie Raitt'],1974,TRAHNQA128F42AA6F6,AR5YRCN1187B98E3C8,Westlife,['boy band'],67,2000
3915,Angel,,,TRZRRFD128F92DCEED,ARX3SBG1187FB482B9,Joe Sample / Randy Crawford,"['jazz funk', 'jazz piano', 'smooth jazz']",42,
3915,Angel,,,TRZCJIF128F42850DF,ARKGMWY1187FB48338,BLM,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",78,2005-05-07
85255,Gambler's Blues,['B.B. King'],1967-01-01,TRQUEGD128F93355A0,AR4GAFY1187B9B639D,B.B. King,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",59,1967-01-01
85255,Gambler's Blues,,,TRDNVPN128F932CF8C,ARRH52A1187B9ABAF0,Otis Rush,"['blues', 'chicago blues', 'electric blues', 'traditional blues']",39,1988-11-15
91138,Meet Me In The Bottom,"['John Lee Hooker', 'Canned Heat']",1971-01-01,TRCGIDT128F4243FAA,AR93RTI1187B98ECFB,Mance Lipscomb,"['country blues', 'texas blues', 'traditional blues']",22,
91138,Meet Me In The Bottom,,,TRMZUPR128F92F10F2,ARD86FS1187B9BA103,Pink Anderson,"['country blues', 'piedmont blues', 'traditional blues']",17,1992-01-01
28535,First Time I Met The Blues,['Buddy Guy'],1970-01-01,TRZTDCC128F4295253,ARZXNFV1187B9BA2CD,Buddy Guy & Junior Wells,['chicago blues'],11,
28535,First Time I Met The Blues,,,TROEJEH128F42362D1,ARRWGEP1187FB4FBD2,Scott Holt,[],4,
28535,First Time I Met The Blues,,,TRFZZDX128F4273E6C,AR051VM1187B9B7F27,Chicken Shack / Stan Webb,[],5,
4742,Je T'Aime Moi Non Plus,,,TRFUSVP128F93304CA,ARVP35T1187B9B6952,Brigitte Bardot / Serge Gainsbourg,"['chanson', 'ye ye']",48,
4742,Je T'Aime Moi Non Plus,,,TRQESAP128F92FCF4B,ARJB1XH1187FB3D6E2,Judge Dread,"['rocksteady', 'ska', 'ska revival']",24,
47297,Away In A Manger,['Nat King Cole'],1962,TREWLRQ12903CCA0F1,AR9YR2T1187FB3E9EE,Patty Loveless,"['country', 'country dawn', 'country road', 'kentucky roots']",48,2002-10-29
47297,Away In A Manger,,,TRHOELH128F92D818F,ARVNGA71187FB3C107,Faith Hill,"['contemporary country', 'country', 'country dawn', 'country road']",60,
47297,Away In A Manger,,,TRALRPL12903CA71F2,AR88F5X1187FB3EA17,Loretta Lynn,"['classic country pop', 'country', 'nashville sound']",53,1966-10-16
47297,Away In A Manger,,,TRZDKRF128F92F213D,AR60ODO1187FB4D9AB,Joan Baez,"['american folk revival', 'folk', 'folk rock', 'singer-songwriter']",50,1966
47297,Away In A Manger,,,TRIRYSJ128F932299B,AR6XWV21187FB4ACC5,Anne Murray,"['adult standards', 'canadian country', 'canadian pop', 'classic country pop', 'mellow gold', 'soft rock']",55,1981-01-01
47297,Away In A Manger,,,TRKAEZW128F92F22BF,ARMKYF21187FB3A13E,Mindy Smith,"['acoustic pop', 'ectofolk', 'lilith']",32,2007-01-01
47297,Away In A Manger,,,TRXZDUY128F1495611,AR11NP91187B9901B4,The Roches,['folk rock'],29,1990-09-18
47297,Away In A Manger,,,TRBYLHQ128F422295F,AR5E44Z1187B9A1D74,Dwight Yoakam,"['bakersfield sound', 'country', 'country rock']",55,
57758,Big Leg Woman,['Muddy Waters'],1964-04-05,TRZWGNS128F4247A6C,ARV6BSQ1187FB3BE71,Roger Chapman & The Shortlist,[],7,1982-07-01
57758,Big Leg Woman,,,TREVDMM128F424A4FB,ARRT66G1187FB3DDF9,Freddie King,"['acoustic blues', 'blues', 'blues rock', 'electric blues', 'texas blues', 'traditional blues']",47,
50941,Be Ever Wonderful,['Ted Taylor'],1963,TRDDOHC128F4260E6C,ARVWJM61187B9B7715,Earth_ Wind & Fire,"['disco', 'funk', 'jazz funk', 'soul']",70,
50941,Be Ever Wonderful,,,TRRJUJL128F427FFE5,ARRB3GQ1187FB52D14,Angie Stone / Betty Wright,"['classic soul', 'quiet storm', 'soul', 'southern soul']",44,
